词语,频数
如下,1
超胜,3
参股,8
女士,6
担任,7
法定,7
代表,7
新余,1
经理,6
富兰,5
晨光,1
晨星,10
先生,11
妻子,2
自然,4
夫妇,1
超过,19
事务,11
亲属,1
光辉,1
华工,3
数字,3
独立,2
国军,1
直接,2
金瑞,1
大华,2
配偶,2
参与,1
购销,2
商品,4
接受,3
劳务,4
采购,6
切削,2
实施,4
电池,1
出售,2
受托,3
承包,2
作为,8
完毕,2
约定,12
期限,16
届满,24
两年,24
之后,2
还款,1
已经,7
日后,8
次日,2
授信,8
协议,4
到期,2
拆借,1
重组,12
报酬,6
支出,11
监事,5
召开,1
众联,2
评估,4
土地,1
地产,2
估价,1
出具,2
全部,1
结果,1
十三,12
总体,6
适用,25
股票,24
行权,3
发行,7
在外,2
期权,2
首次,6
授予,9
预留,2
激励,6
有效,2
布莱克,1
舒尔茨,1
Black-Scholes,1
模型,1
等待,1
每个,1
可行,3
数量,2
人数,1
指标,2
后续,2
修正,1
预计,5
结算,2
修改,1
十四,4
本年,1
本次,5
双方,1
签订,5
盈利,5
预测,3
补偿,9
甲方,1
任何,1
同意,9
上市,4
应当,1
首先,1
不足,1
签署,1
低于,1
审计,13
扣除,3
经常,2
募集,4
效益,2
达到,2
客户,13
日前,2
承担,3
回购,10
逾期,1
租金,1
规定,4
上述,4
标的,7
灭失,1
原有,1
具体,2
十五,1
分配,6
审议,13
通过,12
关于,14
预案,4
议案,11
派发,2
红利,2
红股,2
公积金,3
转增,2
股本,1
结转,1
提交,1
大会,4
停牌,4
公告,7
编号,3
进展,2
筹划,3
证券,14
简称,4
星期,2
开市,2
各方,1
论证,2
协商,1
梳理,1
定位,1
旗下,2
模块,1
发挥,1
集约,1
效应,1
消费,5
整合,8
基础,1
引入,1
优化,2
同时,3
保护,1
合法,1
复牌,2
随后,1
正在,1
顾问,2
长城,1
中介,1
商讨,1
解除,6
临时,1
进入,1
特殊,2
普通,4
考核,2
对象,1
绩效,1
达标,1
自有,3
日经,6
闲置,2
主营,1
正常,5
开展,1
前提,1
未来,8
商业,2
保本,1
浮动,1
任一,1
可以,1
滚动,1
分批,2
需求,5
刀具,1
下属,1
核准,2
为准,2
借贷,3
信贷,2
要求,3
履约,2
批准,3
增资,2
组织,1
架构,1
十六,1
前期,1
差错,1
更正,1
追溯,1
重述,1
置换,6
交换,4
年金,5
分部,9
分为,1
模具,1
高端,2
不能,5
决策,4
十七,1
分类,2
计提,17
单项,8
单独,5
坏账,15
特征,3
组合,28
收回,2
转回,3
核销,2
SAMKWANG,1
CO,1
LTD,1
货款,1
欠款,3
归集,3
华为,1
终端,1
小米,1
通讯,1
LG,1
ELECTRONICS,1
INC,1
WWZ,1
DIVISION,1
NON,1
三星,1
越南,1
继续,4
形成,5
类似,1
往来,2
员工,2
借支,1
房屋,1
押金,1
出口,1
以内,1
海尔,1
中国,4
不是,1
宣告,1
发放,1
追加,1
小计,2
日本,1
越权,2
正式,2
文件,5
税收,3
返还,2
减免,2
密切,1
统一,1
定额,1
享受,1
除外,1
收取,1
占用,1
小于,1
不可,1
抗力,1
因素,3
遭受,1
灾害,1
安置,2
职工,2
无关,3
保值,1
测试,1
模式,1
法律,1
法规,1
托管,1
每股,4
加权,1
平均,1
稀释,1
准则,8
差异,12
境外,10
调节,5
注明,5
备查,3
目录,4
签名,2
文本,1
原件,1
载有,1
主管,4
工作,2
盖章,1
地点,3
办公,3
二〇一八,1
二十五,1
江西,15
制动,11
声明,1
真实,1
准确,1
完整,1
不利,4
目前,3
处于,2
经济,3
宏观,2
环境,2
形势,1
依然,1
严峻,1
传统,1
领域,2
有所,1
回暖,1
面临,2
困难,1
风电,1
经过,1
快速,1
平稳,1
竞争,6
逐渐,1
增多,1
日益,1
加剧,2
难度,1
随之,1
加大,1
营销,1
提出,1
带来,2
随着,1
日趋,1
激烈,1
依靠,1
趋势,1
如果,4
方面,2
领先,2
优势,1
下降,1
较大,3
规模,1
增长,1
态势,1
大型,1
为主,1
周期,1
质地,1
过长,1
状况,1
恶化,1
避免,1
致使,1
周转,1
速度,1
运营,1
效率,1
钢材,2
较高,2
一定,2
成果,1
稳定,2
顺利,2
为了,1
进一步,1
地位,1
提高,2
各类,1
众多,1
预期,1
整体,1
月份,1
用于,2
轨道,2
交通,2
车辆,1
符合,1
战略,1
有利于,1
切入,1
延伸,1
出现,2
进度,1
收购,2
营运,1
前景,1
做出,1
判断,1
不到,1
增值,1
各个,1
将会,1
造成,1
基数,1
全体,2
提示,1
释义,6
简介,1
概要,1
讨论,1
优先,1
高级,1
治理,1
债券,1
内容,1
中华,1
人民,1
共和,1
章程,3
上年,1
同期,1
传动,1
动力,1
驱动,1
各种,1
装置,1
保荐,2
华林,3
重工,4
振华,2
上海,5
金贸,2
流体,3
芜湖,1
内蒙,1
天诚,2
内蒙古,1
商贸,1
航空,2
武汉,1
华智,2
领航,2
四川,1
环宇,2
园林,2
江苏,1
中科,2
国信,2
中证,1
中文,2
外文,2
Jiangxi,1
Huawu,2
Brake,1
缩写,1
地址,5
丰城,5
园区,5
火炬,5
大道,3
邮政,2
编码,2
网址,2
http,1
www,2
hua,4
wu,4
com,5
信箱,2
hwzqb,1
联系,3
电话,1
传真,1
cfj,1
hurc,1
选定,1
媒体,1
时报,1
日报,1
登载,1
证监,1
指定,1
网站,1
巨潮,1
资讯,1
cninfo,1
cn,1
聘请,5
海淀,1
四环,1
中路,1
签字,1
姓名,1
督导,3
职责,2
福田,1
福华,1
免税,1
永新,1
商务,1
大厦,1
