词语,频数
资料,5
调节,180
固定,124
油气,11
折耗,11
生产,11
生物,11
无形,110
填列,421
收支,1
债务,90
等价,378
构成,4
随时,262
用于,264
存款,176
货币,474
内子,1
限制,4
注释,1
上年,1
事项,1
受到,1
受限,208
诉讼,1
保全,1
地产,4
作为,3
该行,1
提供,3
需要,1
详细,1
如下,1
编号,2
净值,2
外币,198
折算,338
汇率,179
美元,277
境外,63
实体,42
对于,22
披露,57
主要,306
记账,42
本位,42
选择,21
依据,26
类别,15
定性,15
定量,15
专利,1
促进,1
就业,1
技能,1
提升,1
行动,1
高新,1
奖励,2
中小,1
人才,1
博士后,1
资助,1
退回,1
购买,7
之前,1
重新,1
计量,2
无法,1
合理,1
对价,1
方可,1
反向,2
上市,1
保留,1
处理,1
丧失,103
情形,103
多次,102
分步,102
主体,2
企业集团,1
持股,11
方式,174
直接,174
山东,3
福建,7
江西,3
广东,1
西安,7
湖南,4
山西,3
咨询,2
弱电,1
吉林,1
软件,3
物联,1
互联,4
青岛,1
东丰,1
重庆,1
贵阳,1
河南,1
四川,1
湖北,1
济南,3
沈阳,2
不同于,2
表决,4
十五,1
董事,4
成员,2
推选,2
股东,10
决议,1
半数,3
因此,1
认定,1
实际,7
后续,1
简称,2
显示,2
出资,10
纳入,3
报表,2
口径,2
吴越,1
结构,1
代理,1
还是,1
全资,2
宣告,4
分派,4
